uwAmendmentList,uwAmendmentList.AmendmentID,uwAmendmentList.AmendmentNo,uwAmendmentList.AmendmentType,uwAmendmentList.AmendmentKey,uwAmendmentList.BranchID,uwAmendmentList.CoverType,uwAmendmentList.IssueDate
Valency.Models.Console.UnderWriting.uwAmendmentList,401e15e7-d258-4e70-97b3-d7b97d085ab8,0,ADDITION,03/A/01/00027/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"22/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,6bd7d746-26db-4a75-9fdb-233c88ddf12e,0,ADDITION,03/A/01/00040/04/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"12/04/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,3cefcc42-6c52-4cb3-9dec-5d8355a860db,0,ADDITION,20/A/01/00003/01/23,6624597f-5836-4f92-8c7e-0345c3c515e9,Import,"12/01/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,1b075b6e-3985-492d-9ade-9d327f63fa99,0,GENERAL,03/A/01/00038/04/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"04/04/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,dba3ff7d-0536-4a57-9960-5194b7ec9714,0,GENERAL,03/A/01/00037/04/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"04/04/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,727a0072-11d0-472c-8b71-bf62c4bba09a,0,GENERAL,03/A/01/00036/04/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"04/04/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,a2932705-860b-4195-b166-77cd38fbea66,0,GENERAL,03/A/01/00035/04/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"04/04/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,c3009a9c-34a9-453a-9019-d28614baca5b,0,GENERAL,03/A/01/00034/04/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"03/04/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,ba8e92c4-8eeb-40ed-87f4-19a0c693c0d2,0,REFUND,03/A/01/00022/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"15/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,2d8843a6-108f-4c04-ae3b-fe9e04be92e2,0,ADDITION,03/A/01/00008/02/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"27/02/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,f89b7597-a3dd-4220-ba99-a3479dd6e71b,0,ADDITION,03/A/01/00010/02/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"27/02/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,44d619f8-e32a-4292-a2f3-b3fc294ce9a3,0,GENERAL,02/A/01/00015/03/23,01c58bea-0d3c-4c04-8b14-df867e9d4b6a,Import,"29/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,936fbac3-d56a-492b-aeec-2629c64966cb,0,GENERAL,03/A/01/00029/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"29/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,14a7b705-934d-49fe-a208-6484e91533b2,0,GENERAL,03/A/01/00033/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"29/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,b606573c-14b5-4692-b833-ac40a10d4187,0,GENERAL,03/A/01/00032/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"29/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,49fa7eb9-20d6-4e9b-8cfe-c7ff042f3eb8,0,GENERAL,03/A/01/00030/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"29/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,303359f8-64d3-41dd-b08a-e4299bbe2157,0,GENERAL,03/A/01/00031/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"29/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,bdee3b7b-9f4e-49a4-bb40-246a72ebe776,0,ADDITION,03/A/01/00009/02/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"27/02/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,fcd089a1-e1eb-4ce6-9dc1-302135dd1d5e,0,GENERAL,03/A/01/00028/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"27/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,6579215f-4cfa-41af-84d3-1b1e0a0ca8ef,0,REVISED,02/A/01/00011/03/23,01c58bea-0d3c-4c04-8b14-df867e9d4b6a,Import,"15/03/2023 12:00:00 am"
Valency.Models.Console.UnderWriting.uwAmendmentList,b9dffd46-8ab8-4a7f-a3a4-1c4b9a6a021a,0,GENERAL,03/A/01/00025/03/23,93434ea8-156e-4ad8-a4b5-3c8b37c13853,Import,"20/03/2023 12:00:00 am"
